Title,Author,Price,MRP,Save,Discount,Cover Image,Link
Organic Compounds Containing Nitrogen,Panel Of Experts,₹20.00,MRP ₹120.00,₹100.00,83% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Organic-Compounds-Containing-Nitrogen-by-Panel-Of-Experts
Organic Compounds Containing Halogens,Panel Of Experts,₹20.00,MRP ₹120.00,₹100.00,83% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Organic-Compounds-Containing-Halogens-by-Panel-Of-Experts
Basic Principle Of Organic Chemistry - Representation Of Organic Compound I Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Representation-Of-Organic-Compound-I-Video-By-Plancess
IIT JEE Organic Chemistry Practical Organic Chemistry Based On New Pattern,Panel Of Experts,₹50.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/IIT-JEE-Organic-Chemistry-Practical-Organic-Chemistry-Based-On-New-Pattern-by-Panel-Of-Experts
Basic Principle Of Organic Chemistry - Representation Of Organic Compound II Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Representation-Of-Organic-Compound-II-Video-By-Plancess
Practical Organic Chemistry - Introduction - Quantitative Organic Estimation Video By Plancess,Plancess EduSolutions,₹22.72,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Practical-Organic-Chemistry-Introduction-Quantitative-Organic-Estimation-By-Plancess
Practical Organic Chemistry - Organic Estimations Video By Plancess,Plancess EduSolutions,₹22.72,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Practical-Organic-Chemistry-Organic-Estimations-By-Plancess
GATE Organic Chemistry Study Material For Chemistry,Panel Of Expert,₹200.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/GATE-Organic-Chemistry-Study-Material-For-Chemistry-by-Panel-Of-Expert
CBSE Board Class 11 Chemistry Chapter 12 Organic Chemistry MCQs,Panel of Experts,₹30.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Board-Class-11-Chemistry-Chapter-12-Organic-Chemistry-MCQs-by-Panel-of-Experts
Textbook Of Organic Chemistry,"A. Bahl, B. S. Bahl",₹809.10,MRP ₹899.00,₹89.90,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Textbook-Of-Organic-Chemistry-by-A-Bahl-B-S-Bahl
Basic Principle Of Organic Chemistry - Benzyne Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Benzyne-Video-By-Plancess
Basic Principle Of Organic Chemistry - Carbenes Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Carbenes-Video-By-Plancess
Basic Principle Of Organic Chemistry - Carbanion Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Carbanion-Video-By-Plancess
Basic Principle Of Organic Chemistry - Carbocation Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Carbocation-Video-By-Plancess
Basic Principle Of Organic Chemistry - Hyperconjugation Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Hyperconjugation-Video-By-Plancess
Basic Principle Of Organic Chemistry - Conjugation Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Conjugation-Video-By-Plancess
Basic Principle Of Organic Chemistry - Resonance Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Resonance-Video-By-Plancess
Basic Principle Of Organic Chemistry - Nomenclature Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Nomenclature-Video-By-Plancess
Basic Principle Of Organic Chemistry - Introduction Video By Plancess,Plancess EduSolutions,₹8.06,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Basic-Principle-Of-Organic-Chemistry-Introduction-Video-By-Plancess
High School Essays & Letters,BPI,₹121.50,MRP ₹135.00,₹13.50,10% Off,https://static.kopykitab.com/image/cache/data/bpi-india/bpi0041-161x244.jpg,https://www.kopykitab.com/High-School-Essays-And-Letters-by-BPI
School And Inclusive School,"Prof. Dr. A. B. Gudipudi, Prof. Dr. J. S. Shinde, Prof. P. Vidap, Prof. R. R. Aher",₹94.50,MRP ₹135.00,₹40.50,30% Off,https://static.kopykitab.com/image/cache/data/success-publications/sucp528-161x244.jpg,https://www.kopykitab.com/School-And-Inclusive-School-by-Prof-Dr-A-B-Gudipudi-Prof-Dr-J-S-Shinde-Prof-P-Vidap-Prof-R-R-Aher
High School English Grammar And Composition Self-Practice Book,Wren & Martin,₹535.50,MRP ₹595.00,₹59.50,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand0675-161x244.jpg,https://www.kopykitab.com/High-School-English-Grammar-And-Composition-Self-Practice-Book-by-Wren-And-Martin
High Speed System of Basic Arithmetic,Dr. A. Kumar,₹45.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-Speed-System-of-Basic-Arithmetic-by-Dr-A-Kumar
High School English Grammar and Composition Key,Wren And Martin,₹355.50,MRP ₹395.00,₹39.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Key-by-Wren-And-Martin
High School English Grammar and Composition Book (Regular Edition),Wren And Martin,₹495.00,MRP ₹550.00,₹55.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Book-Regular-Edition-by-Wren-And-Martin
High School English Grammar and Composition Book (Multicolour Edition),Wren And Martin,₹630.00,MRP ₹700.00,₹70.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Book-Multicolour-Edition-by-Wren-And-Martin
MP High School Selection Test वर्ग-1 संस्कृत (Sanskrit) सॉल्व्ड पेपर्स एवं प्रैक्टिस बुक 2023-24,YCT Expert Team,₹206.50,MRP ₹295.00,₹88.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Varg-1-Sanskrit-Sanskrit-Solved-Papers-Evam-Practice-Book-by-YCT-Expert-Team
MP High School Selection Test वर्ग-1 भौतिक विज्ञान (Physics) सॉल्व्ड पेपर्स एवं प्रैक्टिस बुक 2023-24,YCT Expert Team,₹245.00,MRP ₹350.00,₹105.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Varg-1-Bhautik-Vigyan-Physics-Solved-Papers-Evam-Practice-Book-by-YCT-Expert-Team
"School Culture, Management, Leadership & Change",Prof. Sandhya R. Badhe,₹65.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/School-Culture-Management-Leadership-And-Change-by-Prof-Sandhya-R-Badhe
Pedagogy Of The School Subject (Mathematics),Prof. Padmadevi Vidap,₹63.00,MRP ₹90.00,₹27.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Pedagogy-Of-The-School-Subject-Mathematics-by-Prof-Padmadevi-Vidap
Pedagogy Of The School Subject (General Science),Prof. Suvarna Pramod Gaikwad,₹56.00,MRP ₹80.00,₹24.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Pedagogy-Of-The-School-Subject-General-Science-by-Prof-Suvarna-Pramod-Gaikwad
Best Practices For School Improvement (Research Based Approaches),"Hargrove, Katherine C., M. V. Prasad",₹250.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Best-Practices-For-School-Improvement-Research-Based-Approaches-by-Hargrove-Katherine-C-M-V-Prasad
Teacher And School,Gullybaba.com Panel,₹120.00,MRP ₹160.00,₹40.00,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Teacher-And-School-by-Gullybaba-com-Panel
Biology-Photosymthesis In Higher Plants Class11,Panel Of Experts,₹80.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Biology-Photosymthesis-In-Higher-Plants-Class-11-by-Panel-Of-Experts
School Environment And Physical Education,"Mr. Dhananjay R. Damle, Dr. Sopan E. Kangane, Dr. Sanjeev A. Sonwane",₹70.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/School-Environment-And-Physical-Education-by-Mr-Dhananjay-R-Damle-Dr-Sopan-E-Kangane-Dr-Sanjeev-A-Sonwane
Applied Linguistics and Primary School Teaching Vol III,Vinra Publication,₹191.25,MRP ₹255.00,₹63.75,25% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Applied-Linguistics-and-Primary-School-Teaching-Vol-III-by-Vinra-Publication
Is Healthy Eating Behaviour Common Among School Adolescents in Mauritius?,Panel Of Experts,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Is-Healthy-Eating-Behaviour-Common-Among-School-Adolescents-in-Mauritius-by-Panel-Of-Experts
Understanding Disciplines and School Subjects (General Science),"Pri. Dr. K. S. Pawar, Prof. N. R. More, Prof. V. P. Raibole, Prof. S. S. Waghmare",₹59.50,MRP ₹85.00,₹25.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Understanding-Disciplines-and-School-Subjects-General-Science-by-Pri-Dr-K-S-Pawar-Prof-N-R-More-Prof-V-P-Raibole-Prof-S-S-Waghmare
Understanding Disciplines And Pedagogy Of School Subjects (ICT),"Prof. Dr. M. A. Bhadane, Prof. P. A. Patil, Prof. Dr. Archana M. Salve",₹133.00,MRP ₹190.00,₹57.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Understanding-Disciplines-And-Pedagogy-Of-School-Subjects-ICT-by-Prof-Dr-M-A-Bhadane-Prof-P-A-Patil-Prof-Dr-Archana-M-Salve
CBSE Class-11 Biology Revision Notes For Photosynthesis in Higher Plants,Panel of Experts,₹20.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Class-11-Biology-Revision-Notes-For-Photosynthesis-in-Higher-Plants-by-Panel-of-Experts
Quality And Management Of School Education,"Prof. Dr. P. N. Waykule, Prof. Dr. A. Gaikwad, Prof. Dr. A. Latha Nelli, Prof. P. Vidap",₹178.50,MRP ₹255.00,₹76.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Quality-And-Management-Of-School-Education-by-Prof-Dr-P-N-Waykule-Prof-Dr-A-Gaikwad-Prof-Dr-A-Latha-Nelli-Prof-P-Vidap
CBSE Board Class 11 Biology Chapter 13 Photosynthesis in Higher Plants Biology MCQs,Panel of Experts,₹30.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/CBSE-Board-Class-11-Biology-Chapter-13-Photosynthesis-in-Higher-Plants-Biology-MCQs-by-Panel-of-Experts
Effect Of Repeated Earthquakes On The School Building In Northern Sumatra,Panel Of Experts,₹0.00,N/A,N/A,Free,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Effect-Of-Repeated-Earthquakes-On-The-School-Building-In-Northern-Sumatra-by-Panel-Of-Experts
Aided Junior High School Principal / Assistant Teacher English Practice Work Book,YCT Expert Team,₹245.00,MRP ₹350.00,₹105.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Aided-Junior-High-School-Principal-Assistant-Teacher-English-Practice-Work-Book-by-YCT-Expert-Team
MP High School Selection Test भूगोल सॉल्व्ड पेपर्स प्रैक्टिस बुक 2023-24,YCT Expert Team,₹206.50,MRP ₹295.00,₹88.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Bhugol-Solved-Papers-Practice-Book-ebook-by-YCT-Expert-Team
MP High School Selection Test रसायन विज्ञान सॉल्व्ड पेपर्स & प्रैक्टिस बुक्स 2023-24,YCT Expert Team,₹245.00,MRP ₹350.00,₹105.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Rsayan-Vigyan-Solved-Papers-And-Practice-Book-by-YCT-Expert-Team
MP High School Selection Test समाजशास्त्र सॉल्व्ड पेपर्स & प्रैक्टिस बुक वर्ग-I 2023-24,YCT Expert Team,₹136.50,MRP ₹195.00,₹58.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Samajshastra-Solved-Papers-And-Practice-Book-Varg-I-by-YCT-Expert-Team
MP High School Selection Test Math Grade-I Solved Papers & Practice Book 2023-24,YCT Expert Team,₹276.50,MRP ₹395.00,₹118.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Math-Grade-I-Solved-Papers-And-Practice-Book-by-YCT-Expert-Team
MP High School Selection Test अर्थशास्त्र वर्ग -1 सॉल्व्ड पेपर्स एवं प्रैक्टिस बुक 2023-24,YCT Expert Team,₹206.50,MRP ₹295.00,₹88.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Arthshastra-Varg-1-Solved-Papers-Evam-Practice-Book-by-YCT-Expert-Team
High School Essays & Letters,BPI,₹121.50,MRP ₹135.00,₹13.50,10% Off,https://static.kopykitab.com/image/cache/data/bpi-india/bpi0041-161x244.jpg,https://www.kopykitab.com/High-School-Essays-And-Letters-by-BPI
School And Inclusive School,"Prof. Dr. A. B. Gudipudi, Prof. Dr. J. S. Shinde, Prof. P. Vidap, Prof. R. R. Aher",₹94.50,MRP ₹135.00,₹40.50,30% Off,https://static.kopykitab.com/image/cache/data/success-publications/sucp528-161x244.jpg,https://www.kopykitab.com/School-And-Inclusive-School-by-Prof-Dr-A-B-Gudipudi-Prof-Dr-J-S-Shinde-Prof-P-Vidap-Prof-R-R-Aher
High School English Grammar And Composition Self-Practice Book,Wren & Martin,₹535.50,MRP ₹595.00,₹59.50,10% Off,https://static.kopykitab.com/image/cache/data/schand-publishing/schand0675-161x244.jpg,https://www.kopykitab.com/High-School-English-Grammar-And-Composition-Self-Practice-Book-by-Wren-And-Martin
High Speed System of Basic Arithmetic,Dr. A. Kumar,₹45.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-Speed-System-of-Basic-Arithmetic-by-Dr-A-Kumar
High School English Grammar and Composition Key,Wren And Martin,₹355.50,MRP ₹395.00,₹39.50,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Key-by-Wren-And-Martin
High School English Grammar and Composition Book (Regular Edition),Wren And Martin,₹495.00,MRP ₹550.00,₹55.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Book-Regular-Edition-by-Wren-And-Martin
High School English Grammar and Composition Book (Multicolour Edition),Wren And Martin,₹630.00,MRP ₹700.00,₹70.00,10% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/High-School-English-Grammar-and-Composition-Book-Multicolour-Edition-by-Wren-And-Martin
MP High School Selection Test वर्ग-1 संस्कृत (Sanskrit) सॉल्व्ड पेपर्स एवं प्रैक्टिस बुक 2023-24,YCT Expert Team,₹206.50,MRP ₹295.00,₹88.50,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Varg-1-Sanskrit-Sanskrit-Solved-Papers-Evam-Practice-Book-by-YCT-Expert-Team
MP High School Selection Test वर्ग-1 भौतिक विज्ञान (Physics) सॉल्व्ड पेपर्स एवं प्रैक्टिस बुक 2023-24,YCT Expert Team,₹245.00,MRP ₹350.00,₹105.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/MP-High-School-Selection-Test-Varg-1-Bhautik-Vigyan-Physics-Solved-Papers-Evam-Practice-Book-by-YCT-Expert-Team
"School Culture, Management, Leadership & Change",Prof. Sandhya R. Badhe,₹65.00,N/A,N/A,N/A,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/School-Culture-Management-Leadership-And-Change-by-Prof-Sandhya-R-Badhe
Pedagogy Of The School Subject (Mathematics),Prof. Padmadevi Vidap,₹63.00,MRP ₹90.00,₹27.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Pedagogy-Of-The-School-Subject-Mathematics-by-Prof-Padmadevi-Vidap
Pedagogy Of The School Subject (General Science),Prof. Suvarna Pramod Gaikwad,₹56.00,MRP ₹80.00,₹24.00,30% Off,https://static.kopykitab.com/catalog/view/theme/bt_bookstore/img/squares.gif,https://www.kopykitab.com/Pedagogy-Of-The-School-Subject-General-Science-by-Prof-Suvarna-Pramod-Gaikwad
